2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:41		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:42		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011961_120211.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:43		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
2021-03-15/20:26:44		 creditCardFraud_28011962_120212.csv: File loaded successfully!!
